epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,44.918,1.78591,2.44142,1.47873,0.57979,0.56812,0.56199,0.26629,1.69676,2.0671,1.70462,0.000551781,0.000551781,0.000551781
2,78.7545,1.69454,1.4344,1.4579,0.51721,0.4198,0.47668,0.21591,1.86984,1.80412,1.81424,0.00099781,0.00099781,0.00099781
